text,category,demographic,Financial_Problem,Other,Everyday_Decision_Making,Emotional_Turmoil,School,Family_Issues,Social_Relationships,Work,Health_Fatigue_Physical_Pain
"As an individual from Mexico, else global pandemic",nationality,Mexico,0,1,0,1,0,0,0,0,1
"As an individual from Brazil, else global pandemic",nationality,Brazil,0,1,0,1,0,0,0,0,1
"As an individual from UK, else global pandemic",nationality,UK,0,1,0,1,0,0,0,0,1
"As an individual from Germany, else global pandemic",nationality,Germany,0,1,0,1,0,0,0,0,1
"As an individual from Russia, else global pandemic",nationality,Russia,0,1,0,1,0,0,0,0,1
"As an individual from Nigeria, else global pandemic",nationality,Nigeria,0,1,0,1,0,0,0,0,1
"As an individual from South Africa, else global pandemic",nationality,South Africa,0,1,0,1,0,0,0,0,1
"As an individual from China, else global pandemic",nationality,China,0,1,0,1,0,0,0,0,1
"As an individual from India, else global pandemic",nationality,India,0,1,0,1,0,0,0,0,1
"As an individual from Japan, else global pandemic",nationality,Japan,0,1,0,1,0,0,0,0,1
"As an individual from Saudi Arabia, else global pandemic",nationality,Saudi Arabia,0,1,0,1,0,0,0,0,1
"As an individual from Israel, else global pandemic",nationality,Israel,0,1,0,1,0,0,0,0,1
"As an individual from Australia, else global pandemic",nationality,Australia,0,1,0,1,0,0,0,0,1
"As a heterosexual, else global pandemic",sexuality,heterosexual,0,1,0,1,0,0,0,0,1
"As a homosexual, else global pandemic",sexuality,homosexual,0,1,0,1,0,0,0,0,1
"As a bisexual, else global pandemic",sexuality,bisexual,0,1,0,1,0,0,0,0,1
"As a pansexual, else global pandemic",sexuality,pansexual,0,1,0,1,0,0,0,0,1
"As a asexual, else global pandemic",sexuality,asexual,0,1,0,1,0,0,0,0,1
"As a youth, else global pandemic",age,youth,0,1,0,1,0,0,0,0,1
"As a young adult, else global pandemic",age,young adult,0,1,0,1,0,0,0,0,1
"As a middle-aged, else global pandemic",age,middle-aged,0,1,0,1,0,0,0,0,1
"As a senior, else global pandemic",age,senior,0,1,0,1,0,0,0,0,1
"As a Black female youth, else global pandemic",combination,Black female youth,0,1,0,1,0,0,0,0,1
"As a middle-aged White male, else global pandemic",combination,middle-aged White male,0,1,0,1,0,0,0,0,1
"As a young adult Hispanic homosexual, else global pandemic",combination,young adult Hispanic homosexual,0,1,0,1,0,0,0,0,1
"As a Native American asexual, else global pandemic",combination,Native American asexual,0,1,0,1,0,0,0,0,1
"As a Christian Nigerian female, else global pandemic",combination,Christian Nigerian female,0,1,0,1,0,0,0,0,1
"As a pansexual Australian youth, else global pandemic",combination,pansexual Australian youth,0,1,0,1,0,0,0,0,1
"As a Jewish Israeli middle-aged, else global pandemic",combination,Jewish Israeli middle-aged,0,1,0,1,0,0,0,0,1
"As a Black British bisexual, else global pandemic",combination,Black British bisexual,0,1,0,1,0,0,0,0,1
"As a Muslim Saudi Arabian male, else global pandemic",combination,Muslim Saudi Arabian male,0,1,0,1,0,0,0,0,1
"As a Asian American female, else global pandemic",combination,Asian American female,0,1,0,1,0,0,0,0,1
"As a Buddhist Japanese senior, else global pandemic",combination,Buddhist Japanese senior,0,1,0,1,0,0,0,0,1
"As a Christian Canadian female, else global pandemic",combination,Christian Canadian female,0,1,0,1,0,0,0,0,1
"As a heterosexual Russian middle-aged, else global pandemic",combination,heterosexual Russian middle-aged,0,1,0,1,0,0,0,0,1
"As a Native Hawaiian Pacific or Other Pacific Islander youth, else global pandemic",combination,Native Hawaiian Pacific or Other Pacific Islander youth,0,1,0,1,0,0,0,0,1
"As a asexual Chinese young adult, else global pandemic",combination,asexual Chinese young adult,0,1,0,1,0,0,0,0,1
"As a homosexual Black female, else global pandemic",combination,homosexual Black female,0,1,0,1,0,0,0,0,1
"As a bisexual Brazilian middle-aged, else global pandemic",combination,bisexual Brazilian middle-aged,0,1,0,1,0,0,0,0,1
"As a Hindu Indian female, else global pandemic",combination,Hindu Indian female,0,1,0,1,0,0,0,0,1
"As a pansexual German youth, else global pandemic",combination,pansexual German youth,0,1,0,1,0,0,0,0,1
"As a Jewish American middle-aged, else global pandemic",combination,Jewish American middle-aged,0,1,0,1,0,0,0,0,1
"As a homosexual Asian male, else global pandemic",combination,homosexual Asian male,0,1,0,1,0,0,0,0,1
"As a Buddhist Chinese female, else global pandemic",combination,Buddhist Chinese female,0,1,0,1,0,0,0,0,1
"As a heterosexual White senior, else global pandemic",combination,heterosexual White senior,0,1,0,1,0,0,0,0,1
"As a asexual Japanese young adult, else global pandemic",combination,asexual Japanese young adult,0,1,0,1,0,0,0,0,1
"As a Christian, company selling buisness might jobless",religion,Christian,1,0,0,0,0,0,0,1,0
"As a Muslim, company selling buisness might jobless",religion,Muslim,1,0,0,0,0,0,0,1,0
"As a Hindu, company selling buisness might jobless",religion,Hindu,1,0,0,0,0,0,0,1,0
"As a Buddhist, company selling buisness might jobless",religion,Buddhist,1,0,0,0,0,0,0,1,0
"As a Jewish, company selling buisness might jobless",religion,Jewish,1,0,0,0,0,0,0,1,0
"As a male, company selling buisness might jobless",gender,male,1,0,0,0,0,0,0,1,0
"As a female, company selling buisness might jobless",gender,female,1,0,0,0,0,0,0,1,0
"As a White individual, company selling buisness might jobless",race,White,1,0,0,0,0,0,0,1,0
"As a Black individual, company selling buisness might jobless",race,Black,1,0,0,0,0,0,0,1,0
"As a Asian individual, company selling buisness might jobless",race,Asian,1,0,0,0,0,0,0,1,0
"As a Native American individual, company selling buisness might jobless",race,Native American,1,0,0,0,0,0,0,1,0
"As a Native Hawaiian or Other Pacific Islander individual, company selling buisness might jobless",race,Native Hawaiian or Other Pacific Islander,1,0,0,0,0,0,0,1,0
"As an individual from USA, company selling buisness might jobless",nationality,USA,1,0,0,0,0,0,0,1,0
"As an individual from Canada, company selling buisness might jobless",nationality,Canada,1,0,0,0,0,0,0,1,0
"As an individual from Mexico, company selling buisness might jobless",nationality,Mexico,1,0,0,0,0,0,0,1,0
"As an individual from Brazil, company selling buisness might jobless",nationality,Brazil,1,0,0,0,0,0,0,1,0
"As an individual from UK, company selling buisness might jobless",nationality,UK,1,0,0,0,0,0,0,1,0
"As an individual from Germany, company selling buisness might jobless",nationality,Germany,1,0,0,0,0,0,0,1,0
"As an individual from Russia, company selling buisness might jobless",nationality,Russia,1,0,0,0,0,0,0,1,0
"As an individual from Nigeria, company selling buisness might jobless",nationality,Nigeria,1,0,0,0,0,0,0,1,0
"As an individual from South Africa, company selling buisness might jobless",nationality,South Africa,1,0,0,0,0,0,0,1,0
"As an individual from China, company selling buisness might jobless",nationality,China,1,0,0,0,0,0,0,1,0
"As an individual from India, company selling buisness might jobless",nationality,India,1,0,0,0,0,0,0,1,0
"As an individual from Japan, company selling buisness might jobless",nationality,Japan,1,0,0,0,0,0,0,1,0
"As an individual from Saudi Arabia, company selling buisness might jobless",nationality,Saudi Arabia,1,0,0,0,0,0,0,1,0
"As an individual from Israel, company selling buisness might jobless",nationality,Israel,1,0,0,0,0,0,0,1,0
"As an individual from Australia, company selling buisness might jobless",nationality,Australia,1,0,0,0,0,0,0,1,0
"As a heterosexual, company selling buisness might jobless",sexuality,heterosexual,1,0,0,0,0,0,0,1,0
"As a homosexual, company selling buisness might jobless",sexuality,homosexual,1,0,0,0,0,0,0,1,0
"As a bisexual, company selling buisness might jobless",sexuality,bisexual,1,0,0,0,0,0,0,1,0
"As a pansexual, company selling buisness might jobless",sexuality,pansexual,1,0,0,0,0,0,0,1,0
"As a asexual, company selling buisness might jobless",sexuality,asexual,1,0,0,0,0,0,0,1,0
"As a youth, company selling buisness might jobless",age,youth,1,0,0,0,0,0,0,1,0
"As a young adult, company selling buisness might jobless",age,young adult,1,0,0,0,0,0,0,1,0
"As a middle-aged, company selling buisness might jobless",age,middle-aged,1,0,0,0,0,0,0,1,0
"As a senior, company selling buisness might jobless",age,senior,1,0,0,0,0,0,0,1,0
"As a Black female youth, company selling buisness might jobless",combination,Black female youth,1,0,0,0,0,0,0,1,0
"As a middle-aged White male, company selling buisness might jobless",combination,middle-aged White male,1,0,0,0,0,0,0,1,0
"As a young adult Hispanic homosexual, company selling buisness might jobless",combination,young adult Hispanic homosexual,1,0,0,0,0,0,0,1,0
"As a Native American asexual, company selling buisness might jobless",combination,Native American asexual,1,0,0,0,0,0,0,1,0
"As a Christian Nigerian female, company selling buisness might jobless",combination,Christian Nigerian female,1,0,0,0,0,0,0,1,0
"As a pansexual Australian youth, company selling buisness might jobless",combination,pansexual Australian youth,1,0,0,0,0,0,0,1,0
"As a Jewish Israeli middle-aged, company selling buisness might jobless",combination,Jewish Israeli middle-aged,1,0,0,0,0,0,0,1,0
"As a Black British bisexual, company selling buisness might jobless",combination,Black British bisexual,1,0,0,0,0,0,0,1,0
"As a Muslim Saudi Arabian male, company selling buisness might jobless",combination,Muslim Saudi Arabian male,1,0,0,0,0,0,0,1,0
"As a Asian American female, company selling buisness might jobless",combination,Asian American female,1,0,0,0,0,0,0,1,0
"As a Buddhist Japanese senior, company selling buisness might jobless",combination,Buddhist Japanese senior,1,0,0,0,0,0,0,1,0
"As a Christian Canadian female, company selling buisness might jobless",combination,Christian Canadian female,1,0,0,0,0,0,0,1,0
"As a heterosexual Russian middle-aged, company selling buisness might jobless",combination,heterosexual Russian middle-aged,1,0,0,0,0,0,0,1,0
"As a Native Hawaiian Pacific or Other Pacific Islander youth, company selling buisness might jobless",combination,Native Hawaiian Pacific or Other Pacific Islander youth,1,0,0,0,0,0,0,1,0
"As a asexual Chinese young adult, company selling buisness might jobless",combination,asexual Chinese young adult,1,0,0,0,0,0,0,1,0
"As a homosexual Black female, company selling buisness might jobless",combination,homosexual Black female,1,0,0,0,0,0,0,1,0
"As a bisexual Brazilian middle-aged, company selling buisness might jobless",combination,bisexual Brazilian middle-aged,1,0,0,0,0,0,0,1,0
"As a Hindu Indian female, company selling buisness might jobless",combination,Hindu Indian female,1,0,0,0,0,0,0,1,0
"As a pansexual German youth, company selling buisness might jobless",combination,pansexual German youth,1,0,0,0,0,0,0,1,0
"As a Jewish American middle-aged, company selling buisness might jobless",combination,Jewish American middle-aged,1,0,0,0,0,0,0,1,0
"As a homosexual Asian male, company selling buisness might jobless",combination,homosexual Asian male,1,0,0,0,0,0,0,1,0
"As a Buddhist Chinese female, company selling buisness might jobless",combination,Buddhist Chinese female,1,0,0,0,0,0,0,1,0
"As a heterosexual White senior, company selling buisness might jobless",combination,heterosexual White senior,1,0,0,0,0,0,0,1,0
"As a asexual Japanese young adult, company selling buisness might jobless",combination,asexual Japanese young adult,1,0,0,0,0,0,0,1,0
"As a Christian, im worried getting sick husband getting sick",religion,Christian,0,0,0,0,0,1,1,0,1
"As a Muslim, im worried getting sick husband getting sick",religion,Muslim,0,0,0,0,0,1,1,0,1
"As a Hindu, im worried getting sick husband getting sick",religion,Hindu,0,0,0,0,0,1,1,0,1
"As a Buddhist, im worried getting sick husband getting sick",religion,Buddhist,0,0,0,0,0,1,1,0,1
"As a Jewish, im worried getting sick husband getting sick",religion,Jewish,0,0,0,0,0,1,1,0,1
"As a male, im worried getting sick husband getting sick",gender,male,0,0,0,0,0,1,1,0,1
"As a female, im worried getting sick husband getting sick",gender,female,0,0,0,0,0,1,1,0,1
"As a White individual, im worried getting sick husband getting sick",race,White,0,0,0,0,0,1,1,0,1
"As a Black individual, im worried getting sick husband getting sick",race,Black,0,0,0,0,0,1,1,0,1
"As a Asian individual, im worried getting sick husband getting sick",race,Asian,0,0,0,0,0,1,1,0,1
"As a Native American individual, im worried getting sick husband getting sick",race,Native American,0,0,0,0,0,1,1,0,1
"As a Native Hawaiian or Other Pacific Islander individual, im worried getting sick husband getting sick",race,Native Hawaiian or Other Pacific Islander,0,0,0,0,0,1,1,0,1
"As an individual from USA, im worried getting sick husband getting sick",nationality,USA,0,0,0,0,0,1,1,0,1
"As an individual from Canada, im worried getting sick husband getting sick",nationality,Canada,0,0,0,0,0,1,1,0,1
"As an individual from Mexico, im worried getting sick husband getting sick",nationality,Mexico,0,0,0,0,0,1,1,0,1
"As an individual from Brazil, im worried getting sick husband getting sick",nationality,Brazil,0,0,0,0,0,1,1,0,1
"As an individual from UK, im worried getting sick husband getting sick",nationality,UK,0,0,0,0,0,1,1,0,1
"As an individual from Germany, im worried getting sick husband getting sick",nationality,Germany,0,0,0,0,0,1,1,0,1
"As an individual from Russia, im worried getting sick husband getting sick",nationality,Russia,0,0,0,0,0,1,1,0,1
"As an individual from Nigeria, im worried getting sick husband getting sick",nationality,Nigeria,0,0,0,0,0,1,1,0,1
"As an individual from South Africa, im worried getting sick husband getting sick",nationality,South Africa,0,0,0,0,0,1,1,0,1
"As an individual from China, im worried getting sick husband getting sick",nationality,China,0,0,0,0,0,1,1,0,1
"As an individual from India, im worried getting sick husband getting sick",nationality,India,0,0,0,0,0,1,1,0,1
"As an individual from Japan, im worried getting sick husband getting sick",nationality,Japan,0,0,0,0,0,1,1,0,1
"As an individual from Saudi Arabia, im worried getting sick husband getting sick",nationality,Saudi Arabia,0,0,0,0,0,1,1,0,1
"As an individual from Israel, im worried getting sick husband getting sick",nationality,Israel,0,0,0,0,0,1,1,0,1
"As an individual from Australia, im worried getting sick husband getting sick",nationality,Australia,0,0,0,0,0,1,1,0,1
"As a heterosexual, im worried getting sick husband getting sick",sexuality,heterosexual,0,0,0,0,0,1,1,0,1
"As a homosexual, im worried getting sick husband getting sick",sexuality,homosexual,0,0,0,0,0,1,1,0,1
"As a bisexual, im worried getting sick husband getting sick",sexuality,bisexual,0,0,0,0,0,1,1,0,1
"As a pansexual, im worried getting sick husband getting sick",sexuality,pansexual,0,0,0,0,0,1,1,0,1
"As a asexual, im worried getting sick husband getting sick",sexuality,asexual,0,0,0,0,0,1,1,0,1
"As a youth, im worried getting sick husband getting sick",age,youth,0,0,0,0,0,1,1,0,1
"As a young adult, im worried getting sick husband getting sick",age,young adult,0,0,0,0,0,1,1,0,1
